Код клиента,Общая выручка,Общая прибыль,Количество заказов,Последняя покупка,Средняя прибыль на заказ,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Кумулятивная прибыль,Процент кумулятивной прибыли,ABC,CV,XYZ
6104631.0,44.45,0.0,1,2025-07-15 12:32:27,0.0,6,1,0.0,4,2,1,7,Лояльные,52536.670000000006,1.0000000000000002,,0.0,
156161319.0,69.77,0.0,1,2025-07-02 10:36:59,0.0,19,1,0.0,4,2,1,7,Лояльные,52536.670000000006,1.0000000000000002,,0.0,
6584504.0,79.54,0.0,1,2025-05-27 09:42:48,0.0,55,1,0.0,3,2,1,6,Риск ухода,52536.670000000006,1.0000000000000002,,0.0,
156149823.0,50.15,0.0,1,2024-09-03 15:30:00,0.0,321,1,0.0,1,2,1,4,Риск ухода,52536.670000000006,1.0000000000000002,,0.0,
7260882.0,24.59,0.0,1,2025-05-02 17:26:18,0.0,80,1,0.0,2,2,1,5,Риск ухода,52536.670000000006,1.0000000000000002,,0.0,
7875799.0,279.15,0.0,4,2025-05-22 19:31:01,0.0,59,4,0.0,3,3,1,7,Лояльные,52536.670000000006,1.0000000000000002,,0.0,
156421751.0,68.0,0.0,1,2024-11-13 16:54:15,0.0,250,1,0.0,1,2,1,4,Риск ухода,52536.670000000006,1.0000000000000002,,0.0,
10406130.0,11.7,0.0,1,2025-07-02 15:48:21,0.0,19,1,0.0,4,2,1,7,Лояльные,52536.670000000006,1.0000000000000002,,0.0,
9184149.0,205.0,0.0,2,2025-06-05 17:33:15,0.0,46,2,0.0,3,2,1,6,Риск ухода,52536.670000000006,1.0000000000000002,,0.0,
10404218.0,28.5,0.0,1,2024-08-02 08:19:13,0.0,353,1,0.0,1,2,1,4,Риск ухода,52536.670000000006,1.0000000000000002,,0.0,
5072090.0,84.24,0.0,1,2025-07-04 18:52:34,0.0,17,1,0.0,4,2,1,7,Лояльные,52536.670000000006,1.0000000000000002,,0.0,
156409790.0,12.69,0.0,1,2025-06-18 22:48:26,0.0,32,1,0.0,3,2,1,6,Риск ухода,52536.670000000006,1.0000000000000002,,0.0,
156425859.0,266.0,0.0,1,2024-11-19 13:42:46,0.0,244,1,0.0,1,2,1,4,Риск ухода,52536.670000000006,1.0000000000000002,,0.0,
156458394.0,2.69,0.0,1,2024-11-24 22:57:44,0.0,238,1,0.0,1,2,1,4,Риск ухода,52536.670000000006,1.0000000000000002,,0.0,
4933485.0,164.67,0.0,1,2025-04-22 21:22:07,0.0,89,1,0.0,2,2,1,5,Риск ухода,52536.670000000006,1.0000000000000002,,0.0,
157381098.0,35.84,0.0,1,2025-07-04 11:55:48,0.0,17,1,0.0,4,2,1,7,Лояльные,52536.670000000006,1.0000000000000002,,0.0,
9829593.0,99.52,0.0,1,2025-01-31 19:13:56,0.0,170,1,0.0,2,2,1,5,Риск ухода,52536.670000000006,1.0000000000000002,,0.0,
10179852.0,139.0,0.0,1,2025-04-19 11:53:59,0.0,93,1,0.0,2,2,1,5,Риск ухода,52536.670000000006,1.0000000000000002,,0.0,
156594025.0,13.74,0.0,1,2025-07-16 12:09:50,0.0,5,1,0.0,4,2,1,7,Лояльные,52536.670000000006,1.0000000000000002,,0.0,
10254577.0,182.3,0.0,2,2024-08-05 11:24:13,0.0,350,2,0.0,1,2,1,4,Риск ухода,52536.670000000006,1.0000000000000002,,0.0,
156665326.0,18.54,0.0,1,2025-02-03 11:28:01,0.0,168,1,0.0,2,2,1,5,Риск ухода,52536.670000000006,1.0000000000000002,,0.0,
4636890.0,58.8,0.0,1,2024-11-28 16:06:04,0.0,235,1,0.0,1,2,1,4,Риск ухода,52536.670000000006,1.0000000000000002,,0.0,
156608514.0,34.46,0.0,1,2025-01-15 18:52:29,0.0,187,1,0.0,1,2,1,4,Риск ухода,52536.670000000006,1.0000000000000002,,0.0,
156656591.0,27.0,0.0,1,2025-01-30 22:30:10,0.0,171,1,0.0,2,2,1,5,Риск ухода,52536.670000000006,1.0000000000000002,,0.0,
156652100.0,49.0,0.0,1,2025-01-29 16:04:50,0.0,173,1,0.0,2,2,1,5,Риск ухода,52536.670000000006,1.0000000000000002,,0.0,
156741554.0,108.0,0.0,1,2025-02-24 22:30:41,0.0,146,1,0.0,2,2,1,5,Риск ухода,52536.670000000006,1.0000000000000002,,0.0,
